[2025-11-25 09:37:45,580] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 52
[2025-11-25 09:37:45,615] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:37:45,616] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:38:18,301] INFO django.utils.autoreload:265 — D:\attendance_project\attendance\views.py changed, reloading.
[2025-11-25 09:38:19,681] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-11-25 09:38:41,033] INFO django.utils.autoreload:265 — D:\attendance_project\attendance\views.py changed, reloading.
[2025-11-25 09:38:42,553] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-11-25 09:38:42,990] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 52
[2025-11-25 09:38:43,009] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:38:43,010] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:42:08,175] INFO django.utils.autoreload:265 — D:\attendance_project\attendance\views.py changed, reloading.
[2025-11-25 09:42:09,844] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-11-25 09:44:17,511] INFO django.utils.autoreload:265 — D:\attendance_project\attendance\views.py changed, reloading.
[2025-11-25 09:44:19,091] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-11-25 09:44:23,973] INFO django.server:213 — "POST /api/attendance/start/ HTTP/1.1" 201 163
[2025-11-25 09:44:23,988] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 338
[2025-11-25 09:44:24,012] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:44:24,014] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:44:36,673] INFO django.server:213 — "OPTIONS /api/attendance/export/today/ HTTP/1.1" 200 0
[2025-11-25 09:44:36,678] INFO django.server:213 — "GET /api/attendance/export/today/ HTTP/1.1" 200 126
[2025-11-25 09:44:48,937] INFO django.server:213 — "OPTIONS /api/attendance/break/toggle/ HTTP/1.1" 200 0
[2025-11-25 09:44:48,943] INFO django.server:213 — "POST /api/attendance/break/toggle/ HTTP/1.1" 201 106
[2025-11-25 09:44:48,949] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 474
[2025-11-25 09:44:48,958] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:44:48,959] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:44:54,196] INFO django.server:213 — "GET /api/attendance/export/today/ HTTP/1.1" 200 162
[2025-11-25 09:45:36,373] INFO django.server:213 — "POST /api/attendance/break/toggle/ HTTP/1.1" 200 134
[2025-11-25 09:45:36,381] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 534
[2025-11-25 09:45:36,392] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:45:36,393] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:45:52,488] INFO django.server:213 — "OPTIONS /api/attendance/end/ HTTP/1.1" 200 0
[2025-11-25 09:45:52,496] INFO django.server:213 — "POST /api/attendance/end/ HTTP/1.1" 200 322
[2025-11-25 09:46:03,556] INFO django.server:213 — "POST /api/auth/token/ HTTP/1.1" 200 489
[2025-11-25 09:46:03,567] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 324
[2025-11-25 09:46:03,572] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 324
[2025-11-25 09:46:03,583] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:46:03,584] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:46:03,587] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 324
[2025-11-25 09:46:03,590] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:46:03,591] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:46:03,596] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:46:03,596] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:46:08,272] INFO django.server:213 — "GET /api/attendance/export/today/ HTTP/1.1" 200 227
[2025-11-25 09:47:06,779] INFO django.server:213 — "OPTIONS /api/attendance/auth/register/ HTTP/1.1" 200 0
[2025-11-25 09:47:07,628] INFO django.server:213 — "POST /api/attendance/auth/register/ HTTP/1.1" 201 55
[2025-11-25 09:47:16,427] WARNING django.request:253 — Unauthorized: /api/auth/token/
[2025-11-25 09:47:16,428] WARNING django.server:213 — "POST /api/auth/token/ HTTP/1.1" 401 63
[2025-11-25 09:47:37,369] INFO django.server:213 — "POST /api/auth/token/ HTTP/1.1" 200 489
[2025-11-25 09:47:37,379] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 52
[2025-11-25 09:47:37,388] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:47:37,389] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 52
[2025-11-25 09:47:37,389] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:47:37,395] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 52
[2025-11-25 09:47:37,399] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:47:37,400] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:47:37,404] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:47:37,405] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:47:38,649] INFO django.server:213 — "POST /api/attendance/start/ HTTP/1.1" 201 163
[2025-11-25 09:47:38,658] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 338
[2025-11-25 09:47:38,668] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:47:38,669] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:47:49,357] INFO django.server:213 — "OPTIONS /api/attendance/status/ HTTP/1.1" 200 0
[2025-11-25 09:47:49,363] INFO django.server:213 — "OPTIONS /api/attendance/status/ HTTP/1.1" 200 0
[2025-11-25 09:47:49,413] WARNING django.request:253 — Unauthorized: /api/attendance/status/
[2025-11-25 09:47:49,414] WARNING django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 401 172
[2025-11-25 09:47:49,418] WARNING django.request:253 — Unauthorized: /api/attendance/status/
[2025-11-25 09:47:49,418] WARNING django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 401 172
[2025-11-25 09:47:57,707] INFO django.server:213 — "OPTIONS /api/auth/token/ HTTP/1.1" 200 0
[2025-11-25 09:47:58,484] INFO django.server:213 — "POST /api/auth/token/ HTTP/1.1" 200 489
[2025-11-25 09:47:58,499] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 324
[2025-11-25 09:47:58,504] INFO django.server:213 — "OPTIONS /api/employees/ HTTP/1.1" 200 0
[2025-11-25 09:47:58,504] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 324
[2025-11-25 09:47:58,511] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:47:58,513] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:47:58,514] INFO django.server:213 — "GET /api/attendance/status/ HTTP/1.1" 200 324
[2025-11-25 09:47:58,520] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:47:58,521] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:47:58,526] WARNING django.request:253 — Not Found: /api/employees/
[2025-11-25 09:47:58,527] WARNING django.server:213 — "GET /api/employees/ HTTP/1.1" 404 2759
[2025-11-25 09:48:02,339] INFO django.server:213 — "OPTIONS /api/attendance/export/today/ HTTP/1.1" 200 0
[2025-11-25 09:48:02,351] INFO django.server:213 — "GET /api/attendance/export/today/ HTTP/1.1" 200 281
